category,gauss,random
A,0.5452219515178197,6
A,0.13681504571490555,4
D,0.183603355615494,6
A,0.30392251108943735,3
A,0.08643560182348509,8
A,0.27455486659303974,0
A,0.41311321904585063,9
D,0.6727054690063455,5
C,0.7457589311247107,3
A,0.42127970575069906,9
D,0.8327773573545367,3
B,0.3635774155582252,1
A,0.1575405431948893,3
B,0.20587466579699376,9
A,0.2546309795362304,0
C,0.5506327480433442,0
A,0.8733381136780677,9
C,0.7998901577533589,8
B,0.1639795954463954,0
C,0.798615279175481,7
A,0.8997121499199179,8
B,0.6552613361635249,9
A,0.8208258706579302,8
B,0.8419153868710615,5
A,0.8934700685929536,0
B,0.33942248365145833,5
A,0.2442310591577478,3
B,0.39518915514635744,4
A,0.6692851484599148,6
B,0.0032653053938539456,9
A,0.8610193012814241,8
C,0.15735584104177047,4
B,0.13503102052122873,3
A,0.2727985720112929,4
B,0.9325837971689812,4
D,0.8235866085626579,8
D,0.8855847781572533,2
A,0.08357687266854019,2
A,0.09741758545114365,7
A,0.042987772825371695,5
A,0.11120538709182559,7
B,0.8519353836268527,7
A,0.03367571606864406,9
A,0.1496385750296655,3
A,0.23343724527907694,5
B,0.8159710777671338,1
D,0.39681189180903764,6
A,0.22478026996419187,6
A,0.8427103738793646,7
D,0.48039917926813336,7
C,0.3755326331488983,6
A,0.5346132819177541,1
A,0.3922404172781446,5
A,0.55211773350259,6
A,0.5553963912154926,7
D,0.4886613666260128,7
A,0.5860241678442459,6
A,0.9885581414317366,9
A,0.8465442793505913,4
B,0.6196534218183387,5
D,0.7380770418472301,2
A,0.2957951164703655,6
A,0.5434904955591062,5
B,0.5395048391595922,2
C,0.1417929601969049,4
A,0.7405339158017111,3
B,0.796657089606754,9
A,0.10841817068036008,4
A,0.11464847798329514,9
B,0.10675302548415244,4
A,0.2877663679566125,9
D,0.987477496711418,9
D,0.8590265183801935,1
B,0.6595688119842195,8
A,0.20583138829905856,8
A,0.011239619050552263,1
A,0.7953112559795698,1
D,0.43940268924851256,0
B,0.7550533525602217,5
C,0.3135003975570413,5
A,0.793505943585765,5
A,0.5344921472921096,6
A,0.6454047270439648,9
A,0.8753221788099028,4
D,0.5333843933354077,5
C,0.8479946456359251,0
A,0.11750423560027978,6
A,0.5041000158609975,5
A,0.6234652513498549,5
A,0.7392093458331072,6
A,0.0471285300516584,9
B,0.49569922130440736,7
C,0.8368031103722191,8
B,0.07762311433026414,7
A,0.9612692596824661,8
B,0.9580347578245259,0
B,0.8619236512702251,7
A,0.2803733279205136,4
A,0.2094751582025426,9
A,0.9830342551819432,5
A,0.005186920430490294,7
C,0.9471065181118845,6
A,0.5013445790768097,1
A,0.7155856830433387,3
A,0.03146855519170999,3
D,0.9411075824696968,3
D,0.5398219579291113,6
A,0.16594227110915638,5
A,0.948733159279086,0
D,0.8785743231756409,7
A,0.15560931631965913,4
A,0.557464481567222,0
C,0.2348559311293381,9
C,0.2623955182054185,9
A,0.9304135523244051,7
B,0.6297716692846562,8
D,0.9953583431585943,2
A,0.07647880236148896,2
B,0.24967619134840913,9
A,0.33624331623971415,4
A,0.22498737522820644,2
B,0.5610770387103605,2
A,0.5925919520549002,6
B,0.6674799365684765,5
A,0.7545812112269091,3
C,0.8921874772312476,8
D,0.6088813116026023,1
C,0.7432277780924047,7
A,0.6170747566772777,5
B,0.5709157746384318,5
B,0.22022285226980864,8
A,0.2933155894498103,9
A,0.08351511952900759,5
B,0.5765082357925404,3
A,0.5459529889186729,4
A,0.5994869624924262,4
A,0.4754217829091715,1
A,0.6788154792637493,7
A,0.8341241898908747,2
D,0.3983122102044587,9
B,0.38706154520357194,7
A,0.2837129994549278,8
B,0.45968316443050083,5
C,0.728349106188831,5
D,0.8732090712262689,0
B,0.006312659880663873,8
B,0.3335290438005942,8
A,0.9220602466033025,0
C,0.03942794258716609,3
A,0.45955453472865604,8
D,0.6326158163157389,2
C,0.3075123676760092,9
A,0.46435367927498006,5
D,0.17857477599915583,1
A,0.5010057543235253,4
A,0.9598086550972398,1
A,0.12219732943857475,3
A,0.3143845854963452,5
B,0.48682398036900376,5
A,0.4405472567355262,2
C,0.11872221629025348,9
C,0.25590916584468726,8
A,0.17704156667941062,2
A,0.1074428784716508,9
B,0.0699579075036425,5
A,0.04270144052301483,9
A,0.7565934208008045,9
B,0.13553384402182844,1
B,0.9031937254254586,7
C,0.5799446716764131,4
B,0.5091756648028158,7
B,0.48473642262401506,8
A,0.6585629052726449,9
A,0.5201659024127878,7
D,0.2923027794232147,5
C,0.8331130616560692,4
A,0.26744714557171767,6
C,0.7031250959877684,5
D,0.8486621226321772,1
B,0.7299145179102748,4
A,0.7684541174730931,0
D,0.8561309500372554,7
B,0.7465591662986244,9
D,0.03504950631287529,6
B,0.5356080328070749,8
B,0.5529994567492976,5
A,0.13515521661266006,3
A,0.590640589636813,1
D,0.2991919988573596,9
B,0.6420817198097869,0
B,0.5472066984313827,1
A,0.016163784547646554,7
B,0.2371129130970776,0
D,0.005580742552520057,4
A,0.22124370002320481,6
B,0.0709728827917705,7
A,0.7694709891337136,9
A,0.4502400679241172,5
A,0.39703397769440274,0
A,0.7179238938627932,5
A,0.12782130041307227,2
A,0.8417083518534132,5
C,0.10236766824439214,1
B,0.46012385633636244,7
B,0.6831346697811762,5
B,0.16942801312364153,6
B,0.003030039215675573,0
D,0.4496447636656622,7
A,0.023630820513760753,8
D,0.9800464417563218,9
A,0.18180789827535215,2
B,0.6436369939473736,4
A,0.44410857618637145,0
B,0.6625050307985548,9
A,0.35378442087596873,2
A,0.18647315073815274,5
C,0.8180646421466023,1
A,0.2831937748047971,2
D,0.827634240644578,0
A,0.39443811067339507,4
A,0.2641396960923984,8
C,0.5975008205982902,6
D,0.2880121465775515,8
C,0.9246780320440953,6
D,0.9603106439755408,3
A,0.9239660004763306,6
A,0.9338796689960023,4
A,0.665837726747841,5
A,0.6555108717065365,3
D,0.3828065223779956,7
B,0.1337329544748046,5
B,0.48692594227070796,3
A,0.768388239091455,9
B,0.870034776863035,8
A,0.46178245752366687,7
A,0.7913144510806068,5
A,0.5841127239392477,6
C,0.857769817991682,5
A,0.8438378216708612,7
B,0.7555260861689842,1
B,0.9446379251966952,3
B,0.5825736702511947,4
A,0.2558710870800637,4
B,0.8339584610611831,1
D,0.9145348479279751,0
B,0.18257852353073756,7
A,0.5807909708793435,4
A,0.5020350065606985,9
C,0.5541318431766038,3
B,0.5266411581781206,9
D,0.8452704604749209,5
B,0.4504606472750853,9
A,0.8468519012420473,9
C,0.8713307538962957,5
B,0.5041833072859334,4
D,0.7960586706921253,6
D,0.47819574591366565,3
A,0.2500199791403114,7
B,0.7807268667503044,8
B,0.7885644703860524,8
A,0.02013725130411992,4
A,0.19554950370438517,8
A,0.5662355998498283,8
D,0.8331132003819102,4
A,0.2600653614583497,8
B,0.01894367928375773,8
C,0.05146989796054302,7
A,0.887023421237779,4
A,0.03918321985837214,1
A,0.6643865759908195,5
A,0.23651234588662307,0
A,0.4438214077765873,2
A,0.4654388657196268,6
A,0.006149871469667945,5
B,0.7069088604716799,7
D,0.492544553028054,9
B,0.1313131689594932,4
D,0.32384364567207446,3
C,0.2366270225668805,8
A,0.11735934486085475,2
A,0.07809984139409587,0
A,0.038017782705086045,6
C,0.33360914635741545,5
B,0.17292722968250884,0
B,0.5136662655427211,0
A,0.9097730074428566,1
A,0.9631991069089324,3
B,0.59986038751055,9
A,0.151685395431843,8
A,0.771420405949319,4
A,0.006406986299672512,9
B,0.31153174050698573,0
A,0.026371918892041935,1
B,0.15351180517376306,3
C,0.9917354457752565,5
A,0.7920596459184284,9
A,0.26194716438875265,7
B,0.2932343005268694,0
B,0.7558825075501536,2
A,0.671750078447828,9
C,0.45375830207913137,1
A,0.5233956539417961,2
A,0.6437254497723183,3
A,0.84576392789715,7
B,0.44385699545299595,8
B,0.05959259450934451,2
C,0.35441451591656337,8
B,0.07535737190027902,0
B,0.4251901375625756,6
A,0.03879946385298749,8
A,0.63081494477078,5
C,0.22088341514976384,8
B,0.08587143391051144,6
D,0.513058672457517,9
A,0.06481939644465928,8
A,0.3835710576232616,5
C,0.02064387902699716,0
C,0.9892117630711542,9
A,0.10177028376314268,7
A,0.21129884422968437,3
A,0.4175488466025157,1
A,0.4919887957183724,5
B,0.6203797819281484,4
A,0.6188725430841158,6
B,0.42906040770485077,2
C,0.7903842429221123,9
D,0.18116433772707763,0
A,0.5704125994740525,2
B,0.3065897698957111,0
D,0.4010962377504802,4
A,0.05664741397218065,2
B,0.2823918035614187,6
A,0.35262908243175695,7
D,0.23880544212426247,0
B,0.07992272596195094,2
A,0.4756054288721969,5
B,0.05769757539902354,5
A,0.8623929390149007,2
B,0.15496312682239977,8
A,0.6117381503905548,1
A,0.23473856032208318,0
B,0.5857985737477922,2
A,0.9236045557716318,9
A,0.22705319706429716,7
B,0.9577719291869977,1
A,0.41706909558546457,5
A,0.8934843836084355,3
A,0.6487267518537292,6
B,0.8050815941874042,6
B,0.6243768024392956,1
A,0.11984493946388985,7
A,0.27818051208338046,8
A,0.05436586294615431,0
B,0.6513455429566107,5
C,0.7893500437470438,0
A,0.6994911512348756,0
A,0.9507983732560069,5
A,0.2666724499106632,7
A,0.5749709687228002,4
A,0.6558633956740766,1
A,0.1335155576400736,7
A,0.627226291993273,4
A,0.8745183155778629,8
A,0.7458090627191287,8
A,0.2874187180196228,5
A,0.6206995224885631,0
B,0.009731950407191547,8
B,0.2504015475355813,6
B,0.4724500821796491,5
D,0.011357197503958583,0
B,0.7545879142746612,3
B,0.4062986266408798,7
A,0.30078521191131813,1
D,0.8150574862733785,2
D,0.495446565217475,7
A,0.42619446182334986,7
A,0.11177035484985864,4
A,0.05996034891720459,5
A,0.046041970808977206,2
A,0.604720170238405,4
A,0.1246279564473074,8
A,0.5449748091716022,6
B,0.8835477316411928,6
D,0.19484102164591655,0
A,0.7520872824209118,7
A,0.7804410821548765,4
B,0.8504573765322776,2
C,0.6341613612482127,9
D,0.566328374065498,4
A,0.9806378890608343,2
B,0.6617555732240583,1
B,0.7631155515042342,2
A,0.35477041642414764,2
B,0.09827732350270413,4
A,0.1281420560399602,8
A,0.9179353130918574,9
B,0.9485069052181448,2
A,0.9379274392332719,0
D,0.263331818522786,2
D,0.7430334125553316,4
A,0.11970308931397644,5
C,0.7985877983526305,9
C,0.9151766757003729,6
A,0.07882058290846983,4
A,0.7383351184176316,5
A,0.72539526634421,3
A,0.4538369424236095,8
C,0.9503047351110899,6
B,0.9229071786894099,6
D,0.23208872019024573,2
A,0.5996613192044222,8
A,0.2711265868129912,6
B,0.7407144791239848,9
B,0.6607085182477627,4
B,0.6954396767250007,2
A,0.26357281935501253,1
B,0.3484682262454386,2
A,0.810818526498423,3
A,0.5444428619788698,4
C,0.08378938541888936,6
B,0.10935700148043415,5
B,0.8047480273257474,4
A,0.03095777267473865,4
A,0.018808990247239366,1
B,0.05001287571228874,1
C,0.1169766772388795,6
A,0.9063643574535648,4
B,0.012973880587198061,4
A,0.10550829787052618,4
A,0.9906949298750838,8
B,0.32943141167556356,2
A,0.6076961649582914,9
D,0.3456376781418973,3
A,0.8751336852188669,3
B,0.6672137992216607,9
A,0.5189896238322317,5
A,0.3873676388866991,2
D,0.24640660632147182,0
D,0.35534457497171235,8
B,0.06560087987668517,6
A,0.6031046287787816,9
C,0.19976434059178128,7
D,0.5510993009781222,4
C,0.48857244495158403,8
A,0.2300185639034481,1
D,0.5633836931651832,7
D,0.4263634885150993,2
B,0.535858568202699,0
B,0.8349854540743937,5
A,0.5837554968687976,7
D,0.7018859483632558,2
C,0.72967176268193,5
C,0.9730399202126555,1
A,0.19718389529882652,1
D,0.1294657010746647,5
D,0.3191664510572626,4
C,0.685652000357737,5
B,0.9248495655322159,5
A,0.8546269534835016,7
D,0.3921848425974914,5
D,0.9213261715338918,0
C,0.46633592100945453,5
C,0.7009688468409025,6
A,0.9183319453059101,2
B,0.5355021802812973,5
B,0.40951243504183543,9
A,0.32690833923624507,5
D,0.5120920440410656,4
B,0.01034667065749939,3
A,0.9460257203189265,9
D,0.9663985622251071,3
A,0.20542485197095872,8
B,0.7422464304778764,4
B,0.9950164876287558,8
B,0.6063374228569355,6
C,0.22172402676775904,7
D,0.5561619612490774,1
B,0.9777960338562468,0
A,0.6269275824361868,4
A,0.8246281744774379,4
B,0.228293520239766,6
D,0.8204087492565354,5
D,0.08743164763623545,9
A,0.7791568559649991,2
A,0.47602297826704476,6
A,0.12565226522853323,0
A,0.9892793230691391,7
D,0.7913791582249985,2
D,0.18824949980454997,7
C,0.48171467108842503,4
B,0.15419468233585376,5
A,0.3452675861662102,3
B,0.5095850871969467,7
A,0.9888107409815693,8
A,0.20204727834090697,3
A,0.8991350855877557,6
B,0.7118783613949274,0
B,0.8504567246076802,3
A,0.34821696454926165,1
D,0.754225524081951,7
C,0.4071164794417087,8
B,0.3595175734821088,9
D,0.782707948082948,4
C,0.8238809892722968,5
B,0.16238356780979657,2
B,0.7148140383041082,2
A,0.5946306877476708,4
D,0.8094093677456531,7
B,0.08670315073877322,8
A,0.19311803906207492,8
A,0.5674746284548887,5
D,0.7778221633496798,8
D,0.21266070274446203,1
B,0.8306262043193251,3
D,0.23585351089747353,9
D,0.3958580452291418,1
D,0.49986474973632156,1
A,0.3629950911763671,2
A,0.7950182183983401,0
A,0.7378500594572416,6
C,0.6759172587566482,3
A,0.17212482690096775,1
D,0.2515548583007423,4
B,0.9565456455271197,3
A,0.662707956711703,3
A,0.38163299217898694,9
B,0.25125755478147604,8
D,0.10192808289599464,8
B,0.45770472183400057,8
D,0.7565857774828265,6
A,0.020815246203883753,3
A,0.6095075989882985,1
D,0.684373663576225,0
D,0.49300104041481085,4
A,0.2368839063227146,2
B,0.27449082201124164,9
B,0.9245722634396698,8
B,0.638990035851499,7
A,0.6528513787638637,5
B,0.5619192255512789,0
B,0.7164352527908517,5
A,0.679070348839545,8
A,0.6216366158945298,0
B,0.07760466799009658,6
B,0.08577417063830595,6
D,0.9137308478266298,1
A,0.4615912672591648,1
C,0.6520749313704134,4
C,0.8077647708423238,3
A,0.3792763981750984,8
C,0.3629532578614286,1
B,0.816854087296172,1
A,0.2130712256605024,0
A,0.0726839229201447,6
C,0.5985937614358726,1
D,0.1937474559315021,4
B,0.4937363830470435,5
C,0.08747732476057146,4
B,0.12398013634296678,7
A,0.6194539741690819,8
A,0.10235434556979384,9
B,0.3552848759933557,5
B,0.20265033117791842,8
D,0.5364426811359095,1
D,0.3449591662505439,7
D,0.10245206621167113,4
A,0.9223424387448417,1
B,0.29700669490304143,8
B,0.9361288232669808,5
A,0.6490050136217305,6
A,0.24528425428391432,2
A,0.04746495945259532,5
C,0.4457165428100148,9
A,0.2599230521086634,6
A,0.8228625039060368,2
B,0.8581321983016261,0
C,0.20808781196268322,1
A,0.08163381152126081,8
B,0.5675318654120537,3
A,0.5594542689675093,5
A,0.11533893107914994,3
B,0.258789724316262,6
B,0.293432544216335,1
C,0.2808418602429389,5
C,0.351353994589504,5
C,0.8952373679924677,8
A,0.931523944258664,4
B,0.9177361011839813,8
A,0.7891630673805743,5
A,0.45475700191596713,6
A,0.7198613934350903,3
A,0.83334709627338,1
C,0.1563815471892488,0
B,0.12331690297828013,9
B,0.34748767427389005,6
B,0.07725195834416054,0
A,0.5878823797420856,0
B,0.7660713580387571,9
D,0.6587054959172477,6
A,0.17261033388975233,2
A,0.49695685599092654,5
A,0.7226918894042353,8
A,0.9845617533457743,6
A,0.5359426196238193,9
D,0.3507010073353841,3
B,0.054190746308445115,8
C,0.4682633422204734,3
B,0.38934425383499915,9
A,0.17474768503929283,3
A,0.5634553553437373,0
A,0.6473572449177476,7
B,0.794798750430311,3
A,0.07258890224045655,9
D,0.38519398962474116,0
C,0.09315161419880891,5
A,0.7649345309993022,2
A,0.6769754055761413,2
A,0.02864757637018045,1
A,0.7925096288473301,1
A,0.3815149919218144,5
A,0.4218604414697509,8
B,0.06564244131459629,3
C,0.0719736508702804,8
B,0.2468417727527259,7
A,0.8182758086235256,5
D,0.9916520922818748,7
A,0.5842409780783363,5
B,0.6055767063604168,9
A,0.9674276684996161,1
A,0.8790564459772628,1
B,0.3793133904436443,7
C,0.9107052212950646,7
C,0.7667696942067512,7
B,0.571629884046463,4
A,0.8716553225587937,2
A,0.21305788607165754,9
B,0.5618611802850596,7
A,0.49293070634602376,2
A,0.2715381851405214,9
D,0.08372653018742005,7
C,0.21122997242378194,4
B,0.03420441099194371,2
A,0.4065984108247508,0
A,0.0007131482455406957,1
C,0.9298877346347775,1
D,0.11004834084248083,6
A,0.9476594064891177,4
A,0.17999045290926474,2
B,0.6819252001764701,3
A,0.1806485806135968,3
A,0.9511586469076186,3
A,0.6743628584639464,4
A,0.48915203903155235,6
A,0.776423790212102,8
A,0.9481552072067227,4
C,0.805510462731035,4
D,0.3293106783792734,2
A,0.5744546726001399,9
A,0.09874656733329656,1
D,0.4830950946240611,7
B,0.9514718696696075,8
D,0.31253519678341357,9
A,0.44371801364337315,0
B,0.27710703548647564,6
A,0.2137297341009029,5
D,0.08618207364363106,5
A,0.25264508707167954,3
A,0.29288985012250834,3
C,0.44679604239062976,3
A,0.9398764670257205,7
A,0.3063408776666544,9
A,0.7755593503762916,2
A,0.210271281668856,2
D,0.386299504860541,9
D,0.34251119652617945,2
B,0.5894664939281086,9
B,0.6634670532987513,0
B,0.09138638568896462,1
B,0.6413751347989373,9
A,0.3719925263745194,4
B,0.10746538177742648,3
A,0.6560973916834411,8
A,0.5588205932134017,0
A,0.6275424779979559,3
D,0.6664519565881284,3
A,0.12965263722876186,1
B,0.44084683200445907,2
A,0.9312256845323884,7
B,0.984589701563831,4
B,0.12831807432812303,0
B,0.8016005908298429,3
A,0.828796050053335,2
A,0.5908493301940964,4
A,0.02608637557626825,8
A,0.6648703766459586,5
B,0.6501674043739427,6
A,0.05425194439465564,7
A,0.7593590099793103,5
C,0.3575411737632085,3
B,0.10403665764188252,4
B,0.7554592857958929,1
A,0.581547584723894,1
B,0.15920400893040032,9
B,0.3927889762377508,4
A,0.48412925636976245,0
A,0.043328957437356985,5
A,0.37416003637184403,8
A,0.26833125823156667,0
D,0.9337077684101137,9
A,0.7585772283328578,2
D,0.9759383953519624,2
A,0.9991550439193551,4
D,0.48364556185437957,3
B,0.6610452452288417,8
B,0.7560638429144657,8
D,0.49901879064170906,3
D,0.9926037353481948,1
C,0.9067358008981731,8
C,0.9086915172058132,0
A,0.6440132974998865,0
A,0.634048191441641,1
D,0.5986179991618138,0
D,0.24652638393823645,1
A,0.21005310299566515,2
A,0.5626569645789516,6
A,0.9100446599495486,6
D,0.7217454793009427,9
C,0.6570472866901702,3
A,0.12065243267068859,8
B,0.5113803848067385,4
B,0.024554463490717993,5
A,0.0448714752896513,9
B,0.33440993998899915,6
B,0.696609267702659,6
A,0.25192182990249545,4
A,0.9207163084230563,9
C,0.8752031578217976,2
A,0.8169628770703202,4
A,0.34680681130173974,3
B,0.9203146650250498,0
C,0.38494848799584347,3
A,0.25976571011725325,1
B,0.10936063559661624,7
A,0.004670588741714443,4
A,0.7986784759221538,3
C,0.8981424720908465,9
B,0.010072719988738599,4
A,0.8957824589631252,0
A,0.6297000510015941,7
A,0.134510830216935,2
A,0.3048709305460868,2
A,0.980956419688016,4
A,0.21875227953194332,2
A,0.863314024452281,7
A,0.5978370912757923,9
A,0.12780518071933933,6
D,0.050943339234053475,9
A,0.8880450277390718,1
A,0.9367793847193421,7
B,0.583418786131247,8
D,0.9538387476916417,4
D,0.8379583223083917,2
A,0.29696100906618383,9
A,0.3644037382149464,1
D,0.07534567363671985,1
C,0.8986218882153626,5
A,0.46008514836933356,1
A,0.7090757736627694,2
B,0.5919648086911644,1
B,0.22284692329379852,6
B,0.0068998844226259015,5
A,0.5879378458993405,4
D,0.8454587162652635,2
A,0.8300257319261325,9
A,0.9978954142203821,7
A,0.5103732922271756,9
A,0.8023927468283767,1
B,0.5494858372709727,0
A,0.14833816404254485,1
A,0.5194215574518612,4
C,0.8704797648064223,9
B,0.02455237252306497,4
A,0.7370235930288337,9
B,0.8491551156838344,7
A,0.39115758152333,5
C,0.17343683801824994,0
D,0.9781839149213098,2
D,0.18940165885792215,2
D,0.29122246055476986,3
A,0.2403415225772051,5
D,0.4777478351002328,1
D,0.4995392126812833,5
A,0.7551357060977463,4
A,0.04151765117810147,9
A,0.6979020244519931,1
B,0.5841725411803221,4
B,0.8441757941349225,4
D,0.23836261301353212,3
B,0.8455042929216496,4
C,0.209473259728865,4
A,0.8317946553937748,8
D,0.09104024008060219,0
D,0.822592618607459,4
A,0.9949533204521351,1
C,0.31135438453686803,6
A,0.5959684927866554,8
A,0.8389795563644128,8
C,0.9387111882457929,0
A,0.4142798067416691,9
A,0.048124573677976956,8
A,0.890850908268523,4
A,0.978856794839093,3
A,0.5553181568814495,5
D,0.0933699734875083,2
B,0.033490593343064035,5
A,0.5072276020324349,2
A,0.21633115459172458,5
D,0.5617815845750416,0
A,0.8908273152984243,8
C,0.4255781662885538,9
B,0.25796309644553717,3
D,0.8420044719084573,7
A,0.6051289452599965,1
B,0.22937538676876834,6
B,0.03471857243148224,2
B,0.21432168793812478,9
A,0.5492839607232769,4
A,0.883569257902166,8
B,0.499823834595831,5
A,0.851126710482179,4
B,0.4690099379899536,8
A,0.4580744995069571,0
C,0.2150188382565973,9
A,0.3090832822947346,1
B,0.5776161525594748,6
A,0.13006103560275817,2
D,0.3808718176443079,1
A,0.5649907645123169,5
C,0.7194332514671931,5
A,0.5565667074069558,1
B,0.5875531862225072,3
D,0.15381946198918528,5
A,0.713344059620104,6
B,0.016972551523177004,4
C,0.3290947013923724,9
A,0.8927152189163188,4
B,0.5374496984684017,9
D,0.1762305716280611,0
B,0.8397999450023661,3
A,0.7651938691900854,6
A,0.5656611303842515,7
A,0.8320124181778205,8
D,0.4851166431126033,5
A,0.6533828358828281,6
C,0.1335651785046308,0
B,0.6407952011106652,0
A,0.827297861355815,2
B,0.7359105464999655,7
A,0.4296243043693967,9
B,0.7590139035936478,2
A,0.31306162799714377,2
A,0.4849699244888527,2
B,0.687921893654741,0
A,0.5816378667241908,8
C,0.03883690154842101,7
B,0.8786971657292717,5
C,0.21851092452713194,8
B,0.7384969955122997,5
A,0.5718948220149592,7
B,0.9677565468708652,8
A,0.1421173220933981,5
A,0.6821024970586025,7
A,0.36668395398499776,2
A,0.10237388323488661,6
A,0.634868808549238,9
A,0.8910155595931638,2
C,0.6595593028873084,5
A,0.6245564454433912,0
A,0.80301977350367,2
A,0.10527867819020065,0
A,0.24723842368452498,1
A,0.2381146476240077,0
A,0.3734470530584366,8
A,0.7165270156562158,6
A,0.09691223743767041,0
A,0.7337024852588644,0
A,0.29690394769470985,4
A,0.170451614330563,2
A,0.2789953744559188,9
D,0.7013209719210578,0
A,0.8640575695745197,3
C,0.7635134478054783,7
A,0.05547470453268366,3
A,0.42098511768373004,9
C,0.5651452023098029,2
D,0.25143843555882794,1
D,0.6146000963763647,9
A,0.9156430006796151,1
A,0.8849739388581712,9
A,0.09810469207299755,1
A,0.24186433686631514,0
A,0.9807693072960052,5
B,0.2024341701092648,6
B,0.16774793265889054,5
D,0.5246216211674494,1
A,0.5796701960999955,4
C,0.8956400417903263,0
C,0.6538965704839661,3
C,0.8736933099238424,1
A,0.42337045828737285,6
B,0.7884786892658487,9
C,0.1307816856825892,4
D,0.15915858954608197,3
C,0.04620058538309635,8
A,0.6447747932702573,0
A,0.8761759806783,7
A,0.12209074956676869,4
A,0.5629566031724612,9
A,0.16497249467710873,7
B,0.39326880147279974,4
C,0.4179663518923239,5
B,0.4109841027742487,8
A,0.9995103794686855,8
B,0.6379640926646889,1
A,0.015573706103590435,9
B,0.286850773377029,4
A,0.40877068720762977,9
A,0.3415864521319495,2
B,0.48230496374126586,5
A,0.9136841440987692,7
C,0.5513737226192447,2
A,0.4545643591137323,7
A,0.915946993577714,3
B,0.3857414371907566,1
B,0.09452371192372255,4
C,0.4921909900650141,3
C,0.9932686034086584,3
A,0.5291722640225232,3
A,0.6028982805770128,2
A,0.6211138712306871,2
B,0.5296242388647033,8
C,0.6701319147003177,2
B,0.40422820372359025,8
B,0.17678444129190163,8
A,0.63250157137251,9
A,0.9831679150107661,8
D,0.7109328652270803,6
B,0.1813274309174091,3
A,0.2570593524814141,1
B,0.7344059697274845,4
A,0.6800220713357594,9
C,0.4519791566680349,0
C,0.5044955481803546,3
C,0.2185896479404399,9
B,0.7780548269983532,6
C,0.36360027047103494,6
B,0.31030172694098235,6
A,0.7600806279862032,5
D,0.8150112962539818,1
B,0.6324640233877808,3
C,0.9593226971153637,8
B,0.413116358610765,5
B,0.4134498061385712,4
C,0.501001702645389,1
A,0.2571783423801999,7
D,0.9720702457155985,6
B,0.8202061935450291,7
C,0.6959537863017096,4
A,0.1653824717240603,8
B,0.9684736178253849,4
A,0.11946556304194189,1
A,0.8422563462975056,8
D,0.9232026914352867,7
B,0.2968599222002454,8
A,0.04359414728650435,2
A,0.8609033641202316,3
B,0.3624310410291629,3
B,0.1428760040840792,4
B,0.7761391910340418,5
A,0.5646688990257278,9
B,0.9068408739566611,8
D,0.1382532045442154,4
B,0.8672008218776834,3
B,0.011368232717441917,2
D,0.1050852509074035,2
A,0.17168289760098088,0
A,0.12279531131401711,9
A,0.3133896220020259,2
A,0.23875123247347008,7
B,0.4214046891276768,6
B,0.6650625424994703,5
A,0.3927319568605504,8
A,0.6029213079428112,8
D,0.06431129328771557,0
B,0.4147246250927088,6
B,0.148749671013242,0
B,0.7386672704171512,7
A,0.11355964287575526,3
A,0.11301180004016775,8
D,0.2641335020216691,2
A,0.7617393589543917,6
B,0.8241055220860638,1
B,0.35353258029964096,2
D,0.40681452619256897,9
C,0.9467301067211535,3
A,0.3818677999086253,8
A,0.6712198772637133,4
D,0.1453621472168476,1
A,0.0038871375377700357,9
D,0.05551387985077483,7
D,0.10092382316684445,3
A,0.6102963763155503,8
A,0.0688004549941923,1
D,0.9821029694782093,3
B,0.25093135573490166,2
B,0.08042044271921889,7
C,0.022771988760698192,2
A,0.896160658838816,3
B,0.8887151164646894,0
B,0.33336216582494704,6
B,0.409832156699768,8
D,0.32002076573430893,0
D,0.10497855791554145,3
D,0.37390125406714225,2
D,0.18983597238250205,1
A,0.1567725546522546,0
A,0.06392034000450164,3
B,0.2832591228940865,0
C,0.8517725395520532,6
A,0.6217079752383127,1
A,0.13028602757693775,0
A,0.2777449495899684,3
B,0.6618321587539858,9
B,0.5025382106902522,5
A,0.9565038511002534,6
A,0.6028036215381458,3
A,0.184127876678704,2
A,0.4807130732792886,2
A,0.5979683234443594,8
A,0.3612706202903381,8
B,0.779485684978344,4
B,0.8263226975341698,2
D,0.6513801325856647,9
A,0.10005935281199552,0
A,0.9218621503655469,2
B,0.14895580877668224,5
A,0.3292380279446985,2
B,0.6515985779703032,6
B,0.8941805192466993,4
B,0.9323942817570687,9
A,0.42522504649686044,9
A,0.2927938737812287,7
A,0.6785819034612315,3
A,0.1800952634408679,3
A,0.4868808630623175,9
B,0.9373457794595021,6
A,0.21612052306465435,6
A,0.8854282960730326,4
A,0.049065838851313104,4
B,0.6059317133439936,6
C,0.9965285057848391,5
A,0.770308368457905,9
A,0.8118722023746371,3
B,0.5463008750373917,5
A,0.24284476023791957,2
D,0.17198777345415694,7
A,0.9910793755810955,1
D,0.7451816022375657,5
A,0.10359170022253028,8
A,0.11244640797840477,4
A,0.790838519405987,8
B,0.6195956400900373,3
D,0.35027227441697917,6
B,0.38436198311474,3
A,0.6452629235395336,8
B,0.20812081540880123,7
B,0.18405909460951064,7
A,0.5595108778361845,1
A,0.10400036571364435,4
B,0.5740756712761524,6
C,0.5282882256407571,5
A,0.2221029718384112,0
